date,close,high,low,open,volume,dividends,stock splits,sma_50,macd,signal_line,macd_hist,returns,rsi,bb_lower,bb_upper,roc,hi_lo,hi_close,lo_close,true_range,ATR,obv,K,D
2020-05-01T00:00:00.000000000,8.84291934967041,9.148045730674417,6.995227070670835,7.082654914272062,12548876000,0.0,0.0,,0.0,0.0,0.0,,,,,,2.1528186600035815,,,2.1528186600035815,,,,
2020-06-01T00:00:00.000000000,9.46288776397705,9.60710608620155,8.626219868204819,8.800826647359923,9719464000,0.004,0.0,,0.0494561698022391,0.009891233960447821,0.039564935841791285,0.6199684143066406,,,,,0.9808862179967317,0.7641867365311406,0.21669948146559115,0.9808862179967317,,0.07010902053853378,,
2020-07-01T00:00:00.000000000,10.580613136291504,10.75754207255283,9.38272813218001,9.490131550016427,8094452000,0.0,0.0,,0.17680355567463657,0.04327369830328558,0.13352985737135098,1.1177253723144531,,,,,1.374813940372821,1.2946543085757796,0.08015963179704144,1.374813940372821,,0.18822575194153807,,
2020-08-01T00:00:00.000000000,13.331488609313965,13.53134334832427,10.680790354092276,10.697984939869503,9672544000,0.0,0.0,,0.4940053509362876,0.133420028829886,0.3605853221064016,2.750875473022461,,,,,2.850552994231995,2.9507302120327665,0.1001772178007716,2.9507302120327665,,0.44821781833577734,,
2020-09-01T00:00:00.000000000,13.486985206604004,14.679387929907474,11.666608501192986,13.436646751815692,15856552000,0.004,0.0,,0.7492998723531841,0.2565959975345456,0.4927038748186385,0.15549659729003906,,,,,3.012779428714488,1.347899320593509,1.664880108120979,3.012779428714488,,0.45988167687753106,,
2020-10-01T00:00:00.000000000,12.497426986694336,14.306632247423979,12.264109578308071,13.71785541030146,8022356000,0.0,0.0,,0.8618388003952404,0.37764455810668457,0.48419424228855584,-0.989558219909668,,,,,2.0425226691159075,0.8196470408199747,1.2228756282959328,2.0425226691159075,,0.3865103337084792,,
2020-11-01T00:00:00.000000000,13.362395286560059,14.648631135812991,12.358832877313334,12.620815867559406,7594820000,0.0,0.0,,1.0091891206408974,0.5039534706135271,0.5052356500273703,0.8649682998657227,,,,,2.2897982584996566,2.151204149118655,0.13859410938100147,2.2897982584996566,,0.4557220443099198,,
2020-12-01T00:00:00.000000000,13.016905784606934,13.691181991106017,12.726007157412969,13.452880025041294,5120996000,0.004,0.0,,1.0855733814109971,0.6202774527730212,0.465295928637976,-0.345489501953125,,,,,0.9651748336930481,0.3287867045459585,0.6363881291470896,0.9651748336930481,,0.42986668720185556,,
2021-01-01T00:00:00.000000000,12.955672264099121,13.962524418027245,12.552982004900755,13.069871927507442,6154172000,0.0,0.0,,1.1281626680546282,0.7218544958293426,0.4063081722252856,-0.0612335205078125,,,,,1.4095424131264895,0.9456186334203114,0.46392377970617815,1.4095424131264895,,0.4251625338860788,,
2021-02-01T00:00:00.000000000,13.6785249710083,15.332175748729476,12.868903917766316,13.019009427555257,6680324000,0.0,0.0,,1.2063372519527373,0.8187510470540216,0.38758620489871576,0.7228527069091797,,,,,2.4632718309631603,2.376503484630355,0.08676834633280528,2.4632718309631603,,0.4809568371205195,,
2021-03-01T00:00:00.000000000,13.313234329223633,13.88847116061994,11.536157662654167,13.838602133866985,7648656000,0.004,0.0,,1.2246977180330774,0.8999403812498328,0.3247573367832446,-0.36529064178466797,,,,,2.3523134979657723,0.2099461896116388,2.1423673083541335,2.3523134979657723,,0.45425142534849705,,
2021-04-01T00:00:00.000000000,14.975293159484863,16.17729856742817,13.480457637760134,13.541319441909899,6718796000,0.0,0.0,,1.3577119190224671,0.9914946888043596,0.3662172302181075,1.6620588302612305,,,,,2.6968409296680367,2.864064238204538,0.16722330853650114,2.864064238204538,,0.5790940285176516,,
2021-05-01T00:00:00.000000000,16.20747947692871,16.24040521683252,13.428327803221299,15.090531506801383,7054380000,0.0,0.0,,1.5447468890635498,1.1021451288561976,0.4426017602073522,1.2321863174438477,,,,,2.812077413611222,1.2651120573476575,1.5469653562635646,2.812077413611222,,0.6613753103811335,,
2021-06-01T00:00:00.000000000,19.956912994384766,20.116548187418832,15.867004770765815,16.232919629290116,10273292000,0.004,0.0,,1.9727804152567483,1.2762721861363078,0.6965082291204405,3.7494335174560547,,,,,4.249543416653017,3.9090687104901214,0.34047470616289566,4.249543416653017,,0.8927150151633212,,
2021-07-01T00:00:00.000000000,19.45901870727539,20.832196731673744,17.82886707640106,20.08373457364954,7823077000,0.0,4.0,,2.2459344266614227,1.4702046342413309,0.7757297924200919,-0.497894287109375,,,,,3.003329655272683,0.8752837372889779,2.1280459179837052,3.003329655272683,,0.867766553081562,,
2021-08-01T00:00:00.000000000,22.33910369873047,22.99575362541379,18.723530930562774,19.6596093548647,6416386000,0.004,0.0,,2.6640996551240494,1.7089836384178745,0.955116016706175,2.880084991455078,,,,,4.272222694851017,3.5367349181384,0.7354877767126169,4.272222694851017,,1.015774273038081,,
2021-09-01T00:00:00.000000000,20.677169799804688,22.942915397878625,20.428635973918396,22.44285501412782,4998986000,0.0,0.0,,2.828785951525198,1.9329441010393396,0.8958418504858585,-1.6619338989257812,,,,,2.514279423960229,0.6038116991481566,1.9104677248120723,2.514279423960229,,0.9413785443043347,,
2021-10-01T00:00:00.000000000,25.519075393676758,25.66080941988218,19.518345450413676,20.711105179010794,4971078000,0.0,0.0,,3.3118256789685976,2.2087204166251913,1.1031052623434063,4.84190559387207,,,,,6.142463969468505,4.9836396200774935,1.1588243493910113,6.142463969468505,,1.175545291530921,,
2021-11-01T00:00:00.000000000,32.61474609375,34.58205203785263,25.179710165233242,25.600919991058507,10811170000,0.0,0.0,,4.218570413820768,2.6106904160643065,1.607879997756461,7.095670700073242,,,,,9.402341872619385,9.062976644175869,0.3393652284435156,9.402341872619385,,1.4535988883250839,,
2021-12-01T00:00:00.000000000,29.355871200561523,33.22660442416625,27.094119757735985,33.15673593705668,11058505000,0.004,0.0,,4.620940850914174,3.0127405030342804,1.6082003478798934,-3.2588748931884766,,,,,6.132484666430262,0.611858330416247,5.520626336014015,6.132484666430262,3.169372965677764,1.3536785981648922,,
2022-01-01T00:00:00.000000000,24.443096160888672,30.657189215963207,20.851400934047195,29.762759261387846,10682164000,0.0,0.0,,4.4916257673990465,3.308517555907234,1.1831082114918123,-4.912775039672852,-77.51867270091138,,,176.41432873409283,9.805788281916012,1.3013180154016837,8.504470266514328,9.805788281916012,3.5520214467733857,1.1863262138289479,-2741.2346276279613,
2022-02-01T00:00:00.000000000,24.342273712158203,26.877822225808217,20.85339668717147,25.060013769236797,10644270000,0.0,0.0,,4.331081096171957,3.5130302639601787,0.8180508322117781,-0.10082244873046875,-78.6734219155242,,,157.2393789221871,6.024425538636745,2.434726064919545,3.5896994737172,6.024425538636745,3.8041984128053867,1.1822014315973175,-2579.867163120827,
2022-03-01T00:00:00.000000000,27.238187789916992,28.895278925963463,20.61381594737843,24.248436802751517,11644599000,0.004,0.0,,4.386954273394483,3.68781506584704,0.6991392075474434,2.895914077758789,-68.60009357922172,,,157.43487110865064,8.281462978585033,4.55300521380526,3.7284577647797725,8.281462978585033,4.149530864715997,1.301167889373707,-2502.076930909525,-2607.7262405527713
2022-04-01T00:00:00.000000000,18.517656326293945,27.514399048045835,18.261062975150587,27.33168802197045,11114390000,0.0,0.0,,3.685080842229734,3.6872682211235785,-0.0021873788938444605,-8.720531463623047,-263.50371813207727,,,38.901640086589396,9.253336072895248,0.27621125812884273,8.977124814766405,9.253336072895248,4.464661157759122,0.9810096053174086,-2382.2893024038335,-2488.077798811395
2022-05-01T00:00:00.000000000,18.6424617767334,20.36772681599129,15.542373392085587,18.51166850077549,13833021000,0.0,0.0,,3.10314077292227,3.570442731483317,-0.46730195856104695,0.12480545043945312,-393.7960757118161,,,38.22556702742565,4.825353423905703,1.8500704896973446,2.9752829342083587,4.825353423905703,4.555289857518683,0.9877494134356873,-2297.4831334057667,-2393.949788906375
2022-06-01T00:00:00.000000000,15.135017395019531,19.58796033048067,14.838487346240607,18.694377754153788,10554791000,0.004,0.0,,2.332045260559788,3.322763237298611,-0.9907179767388232,-3.507444381713867,-1481.8793266774212,,,21.10506755617268,4.749472984240063,0.9454985537472709,3.803974430492792,4.749472984240063,4.690637373274891,0.7996066443250482,-2300.9905777874806,-2326.9210045323603
2022-07-01T00:00:00.000000000,18.138099670410156,18.218987999280966,14.035731702017596,14.878574489052333,10564476000,0.0,0.0,,1.9408967043461587,3.046389930708121,-1.1054932263619621,3.003082275390625,-415.4165893166723,,,35.73988256920911,4.18325629726337,3.0839706042614345,1.099285693001935,4.18325629726337,4.785310275213076,0.9980261239338954,-2297.98749551209,-2298.820402235113
2022-08-01T00:00:00.000000000,15.073305130004883,19.24757441691867,14.938489994118408,18.157070651068175,12069648000,0.0,0.0,,1.36783776728781,2.7106794980240587,-1.3428417307362488,-3.0647945404052734,-1548.7130849784771,,,15.797912187623977,4.309084422800263,1.1094747465085142,3.1996096762917485,4.309084422800263,4.9525057546684375,0.8290561328049422,-2301.052290052495,-2300.0101211173555
2022-09-01T00:00:00.000000000,12.122357368469238,14.527055992537022,11.929622131491975,14.189519093442547,13130578000,0.004,0.0,,0.6678688325778559,2.3021173649348183,-1.6342485323569624,-2.9509477615356445,3253.322274366155,,,-6.432046740940215,2.5974338610450474,0.5462491374678606,3.143682998512908,3.143682998512908,5.039212783937758,0.6332830269012146,-2304.003237814031,-2301.0143411262056
