Date,open,high,low,close,volume,dividends,stock splits,sma_20,ema_20,macd,signal_line,macd_hist,rsi,bb_upper,bb_lower,roc,hi_lo,hi_close,lo_close,true_range,ATR,obv,%K,%D
2023-04-10 00:00:00-04:00,26.805590178121808,27.603072562534653,26.651690804540983,27.561100006103516,395279000,0.0,0.0,,27.561100006103516,0.0,0.0,0.0,,,,,0.9513817579936692,,,0.9513817579936692,,,,
2023-04-11 00:00:00-04:00,27.70600728201999,27.771964430932886,27.108393921533427,27.1513671875,314378000,0.0,0.0,,27.522077832903182,-0.03268523909088117,-0.006537047818176234,-0.026148191272704936,,,,,0.6635705093994595,0.21086442482937073,0.45270608457008876,0.6635705093994595,,0.014866344903243345,,
2023-04-12 00:00:00-04:00,27.352236262733783,27.45017222858766,26.43083380500762,26.47780418395996,446259000,0.0,0.0,,27.422623199670493,-0.11165237268845729,-0.027560112792232448,-0.08409225989622485,,,,,1.0193384235800416,0.29880504108766104,0.7205333824923805,1.0193384235800416,,0.039674046073081115,,
2023-04-13 00:00:00-04:00,26.71664961365694,26.86955019882566,26.311913667556595,26.445825576782227,353615000,0.0,0.0,,27.329594854633516,-0.17479981784389054,-0.057008053802564074,-0.11779176404132646,,,,,0.5576365312690648,0.39174601486569927,0.1658905164033655,0.5576365312690648,,0.04088179755260546,,
2023-04-14 00:00:00-04:00,26.486796261789348,26.865549967420687,26.202980206526043,26.740631103515625,395660000,0.0,0.0,,27.273503068812765,-0.1987650411995432,-0.0853594512819599,-0.11340558991758329,,,,,0.6625697608946446,0.4197243906384607,0.2428453702561839,0.6625697608946446,,0.052029323496821656,,
2023-04-17 00:00:00-04:00,26.547759434806412,26.988473203686386,26.415845135360854,26.98447608947754,321471000,0.0,0.0,,27.245976689828456,-0.1958240629974668,-0.10745237362506128,-0.08837168937240551,,,,,0.5726280683255318,0.24784210017076092,0.3247859681547709,0.5726280683255318,,0.06114821770010237,,
2023-04-18 00:00:00-04:00,27.51513402889549,28.091759262343043,27.339247645401258,27.649045944213867,604812000,0.0,0.0,,27.284364237865162,-0.13827414507673197,-0.11361672791539543,-0.024657417161336542,,,,,0.7525116169417849,1.107283172865504,0.354771555923719,1.107283172865504,,0.08577607604846116,,
2023-04-19 00:00:00-04:00,27.343242553972818,27.98182777688548,27.21432656572957,27.912872314453125,358660000,0.0,0.0,,27.34422214992116,-0.0705634260590422,-0.1050060675441248,0.034442641485082595,,,,,0.7675012111559099,0.3327818326716141,0.43471937848429576,0.7675012111559099,,0.09531804616821016,,
2023-04-20 00:00:00-04:00,27.65304199464376,28.011810174837088,26.982477923410777,27.086410522460938,427713000,0.0,0.0,,27.319668661591614,-0.08263815181881995,-0.10053248439906383,0.01789433258024388,,,,,1.029332251426311,0.09893786038396257,0.9303943910423484,1.029332251426311,,0.12492667199079344,,
2023-04-21 00:00:00-04:00,26.934507038823,27.165358012841736,26.704656772926235,27.101398468017578,345103000,0.0,0.0,,27.298881024108372,-0.089961042135279,-0.09841819594630687,0.008457153811027865,,,,,0.46070123991550105,0.07894749038079851,0.38175374953470254,0.46070123991550105,,0.12548001018760668,,
